"Id","IsDeleted","Name","CurrencyIsoCode","SBQQ__Active__c","SBQQ__Product__c","SBQQ__UnitCost__c"
"a051N000041nhtvQAA","false","COST-000666","USD","true","01t1N00000EURMEQA5","0.0"
"a051N000041nhtVQAQ","false","COST-000640","USD","true","01t1N00000EURLIQA5","1591.2"
"a051N000041nhtwQAA","false","COST-000667","USD","true","01t1N00000EURLSQA5","769.3"
"a051N000041nhtWQAQ","false","COST-000641","USD","true","01t1N00000EURMYQA5","1739.4"
"a051N000041nhtxQAA","false","COST-000668","USD","true","01t1N00000EURLCQA5","159.2"
"a051N000041nhtXQAQ","false","COST-000642","USD","true","01t1N00000EURMZQA5","0.0"
"a051N000041nhtyQAA","false","COST-000669","USD","true","01t1N00000EURLPQA5","239.2"
"a051N000041nhtYQAQ","false","COST-000643","USD","true","01t1N00000EURMaQAP","0.0"
"a051N000041nhtzQAA","false","COST-000670","USD","true","01t1N00000EURLkQAP","1680.0"
"a051N000041nhtZQAQ","false","COST-000644","USD","true","01t1N00000EURMbQAP","0.0"
"a051N000041nhu0QAA","false","COST-000671","USD","true","01t1N00000EURLlQAP","1440.0"
"a051N000041nhu1QAA","false","COST-000672","USD","true","01t1N00000EURLQQA5","0.0"
"a051N000041nhu2QAA","false","COST-000673","USD","true","01t1N00000EURLoQAP","15.0"
"a051N000041nhu3QAA","false","COST-000674","USD","true","01t1N00000EURLsQAP","64.0"
"a051N000041nhu4QAA","false","COST-000675","USD","true","01t1N00000EURKcQAP","440.0"
"a051N000041nhu5QAA","false","COST-000676","USD","true","01t1N00000EURKbQAP","5600.0"
"a051N000041nhu6QAA","false","COST-000677","USD","true","01t1N00000EURMFQA5","4000.0"
"a051N000041nhu7QAA","false","COST-000678","USD","true","01t1N00000EURMGQA5","3300.0"
"a051N000041nhu8QAA","false","COST-000679","USD","true","01t1N00000EURLqQAP","600.0"
"a051N000041nhu9QAA","false","COST-000680","USD","true","01t1N00000EURKaQAP","4800.0"
"a051N000041nhuaQAA","false","COST-000708","USD","true","01t1N00000EURLnQAP","1920.0"
"a051N000041nhuAQAQ","false","COST-000681","USD","true","01t1N00000EURKZQA5","4900.0"
"a051N000041nhubQAA","false","COST-000772","AUD","true","01t1N00000EURKgQAP","319.2"
"a051N000041nhuBQAQ","false","COST-000682","USD","true","01t1N00000EURLpQAP","0.0"
"a051N000041nhucQAA","false","COST-000921","CAD","true","01t1N00000EURM0QAP","0.0"
"a051N000041nhuCQAQ","false","COST-000683","USD","true","01t1N00000EURLmQAP","42.0"
"a051N000041nhudQAA","false","COST-000922","CAD","true","01t1N00000EURM1QAP","0.0"
"a051N000041nhuDQAQ","false","COST-000684","USD","true","01t1N00000EURMHQA5","5100.0"
"a051N000041nhueQAA","false","COST-000923","CAD","true","01t1N00000EURM7QAP","0.0"
"a051N000041nhuEQAQ","false","COST-000685","USD","true","01t1N00000EURKdQAP","0.0"
"a051N000041nhufQAA","false","COST-000924","CAD","true","01t1N00000EURM8QAP","0.0"
"a051N000041nhuFQAQ","false","COST-000686","USD","true","01t1N00000EURKjQAP","135.0"
"a051N000041nhugQAA","false","COST-001253","USD","true","01t1N00000EURLOQA5","12000.0"
"a051N000041nhuGQAQ","false","COST-000687","USD","true","01t1N00000EURLNQA5","3500.0"
"a051N000041nhuhQAA","false","COST-001344","USD","true","01t1N00000EURLtQAP","0.0"
"a051N000041nhuHQAQ","false","COST-000689","USD","true","01t1N00000EURKoQAP","0.0"
"a051N000041nhuiQAA","false","COST-001345","GBP","true","01t1N00000EURLtQAP","0.0"
"a051N000041nhuIQAQ","false","COST-000690","USD","true","01t1N00000EURKmQAP","1920.0"
"a051N000041nhujQAA","false","COST-001346","EUR","true","01t1N00000EURLtQAP","0.0"
"a051N000041nhuJQAQ","false","COST-000691","USD","true","01t1N00000EURMIQA5","4500.0"
"a051N000041nhukQAA","false","COST-001347","CAD","true","01t1N00000EURLtQAP","0.0"
"a051N000041nhuKQAQ","false","COST-000692","USD","true","01t1N00000EURL1QAP","490.0"
"a051N000041nhulQAA","false","COST-001348","AUD","true","01t1N00000EURLtQAP","0.0"
"a051N000041nhuLQAQ","false","COST-000693","USD","true","01t1N00000EURKpQAP","1280.0"
"a051N000041nhumQAA","false","COST-001371","AUD","true","01t1N00000EURLDQA5","2288.0"
"a051N000041nhuMQAQ","false","COST-000694","USD","true","01t1N00000EURKqQAP","1820.0"
"a051N000041nhunQAA","false","COST-001372","CAD","true","01t1N00000EURLDQA5","2032.1"
"a051N000041nhuNQAQ","false","COST-000695","USD","true","01t1N00000EURLfQAP","2240.0"
"a051N000041nhuoQAA","false","COST-001373","EUR","true","01t1N00000EURLDQA5","1384.6"
"a051N000041nhuOQAQ","false","COST-000696","USD","true","01t1N00000EURLrQAP","1720.0"
"a051N000041nhupQAA","false","COST-001374","GBP","true","01t1N00000EURLDQA5","1019.4"
"a051N000041nhuPQAQ","false","COST-000697","USD","true","01t1N00000EURMdQAP","800.0"
"a051N000041nhuqQAA","false","COST-001375","USD","true","01t1N00000EURLDQA5","1720.0"
"a051N000041nhuQQAQ","false","COST-000698","USD","true","01t1N00000EURMeQAP","1050.0"
"a051N000041nhurQAA","false","COST-001381","AUD","true","01t1N00000EURLjQAP","56.0"
"a051N000041nhuRQAQ","false","COST-000699","USD","true","01t1N00000EURKeQAP","315.0"
"a051N000041nhusQAA","false","COST-001382","CAD","true","01t1N00000EURLjQAP","56.7"
"a051N000041nhuSQAQ","false","COST-000700","USD","true","01t1N00000EURKfQAP","119.0"
"a051N000041nhutQAA","false","COST-001383","EUR","true","01t1N00000EURLjQAP","38.5"
"a051N000041nhuTQAQ","false","COST-000701","USD","true","01t1N00000EURKgQAP","180.0"
"a051N000041nhuuQAA","false","COST-001384","GBP","true","01t1N00000EURLjQAP","32.9"
"a051N000041nhuUQAQ","false","COST-000702","USD","true","01t1N00000EURKhQAP","60.0"
"a051N000041nhuvQAA","false","COST-001385","USD","true","01t1N00000EURLjQAP","42.0"
"a051N000041nhuVQAQ","false","COST-000703","USD","true","01t1N00000EURKkQAP","150.0"
"a051N000041nhuwQAA","false","COST-001370","USD","true",,"1505.0"
"a051N000041nhuWQAQ","false","COST-000704","USD","true","01t1N00000EURLHQA5","367.5"
"a051N000041nhuxQAA","false","COST-001365","USD","true",,"1720.0"
"a051N000041nhuXQAQ","false","COST-000705","USD","true","01t1N00000EURKlQAP","120.0"
"a051N000041nhuyQAA","false","COST-001361","AUD","true",,"2288.0"
"a051N000041nhuYQAQ","false","COST-000706","USD","true","01t1N00000EURKnQAP","157.5"
"a051N000041nhuzQAA","false","COST-001362","CAD","true",,"2032.1"
"a051N000041nhuZQAQ","false","COST-000707","USD","true","01t1N00000EURKiQAP","0.984"
"a051N000041nhv0QAA","false","COST-001363","EUR","true",,"1384.6"
"a051N000041nhv1QAA","false","COST-001364","GBP","true",,"1019.4"
"a051N000041nhv2QAA","false","COST-001366","AUD","true",,"1716.0"
"a051N000041nhv3QAA","false","COST-001367","CAD","true",,"2032.1"
"a051N000041nhv4QAA","false","COST-001368","EUR","true",,"1582.4"
"a051N000041nhv5QAA","false","COST-001369","GBP","true",,"1359.2"
"a051N000041nhv6QAA","false","COST-001349","USD","true",,"0.5"
"a051N000041nhv7QAA","false","COST-001350","USD","true",,"1.0"
"a051N000041nhv8QAA","false","COST-001351","USD","true",,"1.0"
"a051N000041nhv9QAA","false","COST-001352","USD","true",,"500.0"
"a051N000041nhvAQAQ","false","COST-001353","USD","true",,"500.0"
"a051N000041nhvBQAQ","false","COST-001354","USD","true",,"500.0"
"a051N000041nhvCQAQ","false","COST-001355","USD","true",,"200.0"
"a051N000041nhvDQAQ","false","COST-001356","USD","true",,"250.0"
"a051N000041nhvEQAQ","false","COST-001357","USD","true",,"300.0"
"a051N000041nhvFQAQ","false","COST-001358","USD","true",,"200.0"
"a051N000041nhvGQAQ","false","COST-001359","USD","true",,"250.0"
"a051N000041nhvHQAQ","false","COST-001360","USD","true",,"300.0"
